RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
"Boston, MA",10,208.1924716,210.6039326,213.7136049,215.3538462,215.1046012,214.0243902,210.4736842,206.1374741,206.3720357,205.8270677,205.2946341,202.1446078,199.95,198.7031033,202.6242281,205.2052786,208.2369652,206.5878384,202.8725314,200.1216545,199.3676304,197.6012187,192.1797392,188.7777778,191.3873206,194.0389294,199.1570541,202.95,203.9877301,202.1886792,199.5659722,196.8609865,198.1007432,198.3539655,197.404732,194.788115,194.3888889,199.3103448,206.0558022,210.3869654,213.1222995,214.6401985,212.5,208.8688946,211.2235915,211.7169052,210.4642014,206.6437008,207.4026803,215.7946734,220.1020328,223.9583333,224.9375,224.3634829,221.9049904,218.9141856,218.3400538,219,218.3436928,214.9060671,214.9922838,215.6484348,221.2273642,227.250726,231.2383378,231.404321,227.2727273,223.8095238,227.2368589,228.2442748,227.1949761,224.4420142,223.2384824,228.4761905,236.6625459,240.9828747,242.7685399,243.8608149,241.5763258,239.1503268,244.031303,245.210728,245.2894995,244.7066822,244.6448802,249.5400708,256.7315175,261.9797132,264.7945205,266.3706992,262.4198323,259.2414554,263.2680621,264.9309456,263.2492997,259.7058824,260.3422619,265.7248649,274.2346939,279.144935,282.3255814,281.6021127,277.5708702,273.9083825,278.2503038,280.4698457,281.3086568,278.959276,280.2130045,285.2252779,292.5336597,299.4861271,302.2829907,301.571027,298.8638998,295.4318182,299.6945451
"San Francisco, CA",11,305.147788,309.7014925,313.670412,318.7750138,320.9681663,320.0972447,316.8848764,311.7018964,302.546592,298.5971944,290.9924547,277.699115,269.7095436,266.4688427,269.7197825,267.5925926,272.0483533,272.7972952,270.4020207,270.0617284,273.0737842,271.1037955,261.8770462,251.8895427,256.4858379,260.3603604,260.9852217,264.9069573,279.940625,289.7033159,299.859809,299.8909487,301.3172338,306.7505363,311.8794326,304.2748191,302.6634383,321.6553675,342.3308989,360.1773384,375.0896,369.0270662,367.9046952,357.5763684,361.4219882,362.8790403,352.6498097,346.2519173,351.3954696,362.4928531,368.6313686,377.4739849,383.1728972,385.078219,382.5451749,376.9659074,378.0730897,378.2165216,374.8197316,357.6025927,356.271777,377.2553308,392.9213394,402.1532616,411.2792297,410.2564103,406.1777337,403.9497307,406.908412,415.7484407,416.1351529,411.7119923,404.3862645,423.4024646,435.4674096,442.3758865,442.0006418,440.8371334,437.2937294,433.2394366,440,442.6811809,437.2738239,427.2813688,433.3523392,441.5698879,451.1434511,458.1424406,460.3321033,455.8524173,451.4474546,446.5139546,453.9552529,460.7896224,458.9285714,443.5352516,439.6482814,463.6591201,477.626957,487.8826531,495.2262711,491.9950739,485.2255154,480.5045872,497.6553127,498.4544049,487.2468117,478.2212448,481.2362031,489.7959184,500,502.1900946,504.393321,503.1471282,497.905522,492.8273947,504.7709096
"Detroit, MI",12,82.16318786,82.55061451,82.60757585,82.6547922,81.18782879,78.72346411,76.78375412,75.61869844,73.99057873,73.52941176,72.02789309,68.02884615,65.42553191,65.00328299,63.99505031,63.96,66.2427133,67.58172663,67.45362563,67.90345501,66.17100372,64.97395833,64.2716213,62.11041358,61.96808511,61.2244898,63.48900655,64.80129765,66.38176638,68.68440934,69.44444444,69.3452381,68.73088685,68.12865497,67.80330189,66.38087537,67.03757027,70.05328885,74.2564263,80.16064532,86.37951456,91.67909259,93.37121212,93.06880955,92.7246442,91.71348166,91.04961825,90.19264448,89.83866771,90.5835847,94.20689655,99.24309884,104.3441968,106.479989,106.7475728,105.9002196,105.7692308,104.7459498,102.1998109,100.625,101.083815,102.8826356,105.6338028,108.1951604,109.995417,111.5671642,111.2157534,110.6288751,109.9539547,108.6162201,108.125,106.1456753,105.7270873,106.4220183,109.6476945,113.3796296,116.8995034,118.2392777,118.8299817,118.8233925,117.6229326,117.3158219,116.2790698,115.5492154,114.4738629,116.9034454,120.6551724,124.2748905,127.2231919,128.2194849,128.2727096,127.8305964,127.3496659,125.855612,124.0374508,122.9419657,122.992228,124.9180108,127.638191,131.0655644,132.8174436,135.0419385,135.1973684,134.1698842,133.2931677,132.1564216,130.6444344,129.3529955,129.301423,129.5585413,129.1911428,133.0794677,135.4722997,137.1931694,136.1283897,134.9346471,132.699115
"Riverside, CA",13,117.5816993,117.4395161,118.8811189,119.9993333,119.8902965,117.9808501,116.326982,115.9052863,115.4440154,114.4278607,114.5833333,112.5,111.9632685,110.8875129,111.5840893,111.6426451,111.7522264,111.3871636,110.8312615,110.4474647,110.1830051,110.1741023,109.7222222,109.2213115,108.5440279,109.0246637,109.8491172,111.063648,112.2006443,112.8829207,114.0216699,116.590624,118.4899421,120.7262904,123.1609086,125.6097561,127.8409091,131.6431009,135.8275104,138.7525015,142.8571429,145.3224342,148.4918794,149.9444444,151.8013283,154.374633,156.0306318,157.4489023,159.0055843,161.0692255,162.3970723,163.9439573,166.3065827,166.6666667,166,165.702262,165.5414013,165.7957245,166.9149597,167.3469388,167.9292929,169.4045175,170.7988981,172.1281296,173.4435563,173.7582781,174.1293532,173.7648588,174.0767404,175.3943689,177.7282986,178.5714286,179.973822,180.8510638,181.5352697,182.9268293,183.6844684,184.4059406,185.0249282,184.0490798,184.1255192,184.6705203,185.7806498,186.440678,187.5,188.8020833,189.7256276,190.8892526,192.513369,193.367198,193.8590821,194.0083629,195.7282913,196.6707395,197.6057251,198.5,200.0828013,201.6142604,202.6876986,203.8528249,205.2238806,206.6238291,206.5863108,206.3455657,206.8151815,207.1005917,207.7315208,208.1192189,209.1946734,209.6282173,209.798348,210.7709751,211.0354735,211.2689394,211.5384615,212.006361,211.7109635
"Phoenix, AZ",14,94.90882018,92.84691688,91.69724771,90.84556254,88.97978826,87.98101412,85.64092791,83.98518862,82.70999387,81.14856429,79.78192869,77.97029703,76.68747057,76.07581348,76.07070507,75.12351946,75.44980039,75.48009368,75.35121328,76.43403442,76.84615385,78.15565729,79.36507937,79.55861071,81.74846642,83.44528486,86.41440686,91.09947644,92.92035398,94.09340948,94.86631004,95.99616056,97.60956175,99.62856239,101.7477781,102.8622633,105.3885201,107.7179177,109.9233588,112.4129196,114.8872628,115.8602997,116.2369902,115.9174442,116.8224299,118.4864978,118.6887019,118.866171,120.7062536,121.7927899,122.7452706,123.1841764,122.9039053,122.9342414,122.1332209,122.1403645,122.3592479,123.9290571,124.5576387,125,126.25,127.2084806,128.7487073,130.5362117,131.094085,130.9431115,128.8291043,130.4064225,131.2960859,133.2938389,134.4908597,135.0369919,136.1854734,138.8294076,139.3537249,139.9292697,140.9853249,140.7143257,139.9235912,139.7185574,140.5721055,141.5678524,142.1563725,142.8571429,144.6371736,145.7975986,146.1538462,147.2957547,147.4191719,147.0203148,146.4356381,146.9291339,148.3333333,150.1514479,150.7978723,151.9430606,153.3112348,154.6779306,155.585443,156.7301782,157.5657895,157.544757,157.5012853,157.4408016,158.0237154,158.9439655,159.4646272,159.7167585,161.0083005,161.7039288,162.1721027,163.0434783,162.6510194,162.5905797,162.7403288,163.3622857,164.739519
"Seattle, WA",15,188.5307717,188.6320755,187.7093066,188.2426778,189.0259532,187.1859903,185.8804495,184.6153846,182.1093575,179.9820886,176.3596276,173.0769231,166.6666667,164.0769231,162.7906977,157.8684211,157.2093023,157.4688797,156.3672114,155.0164474,154.0062728,150.1253703,146.4108911,142.8,141.7964405,143.5010664,147.3826171,151.2605042,154.9593181,157.77833,159.4957975,158.6402266,158.6964308,157.1484726,156.4354839,153.0228239,152.4790792,155.4525907,160.3773585,166.1501768,172.7817932,178.3018868,180.9207881,181.4345992,183.8100102,182.9140295,176.7596497,174.4643638,173.414386,174.1803279,178.3418267,182.2753181,181.5343443,190.9000474,190.8338881,190.6879195,190.1992754,188.8932633,186.2907518,181.9619083,180.7228916,183.3976834,188.7705712,194.1072909,199.8146499,202.6164165,201.8368995,202.3651807,202.8005162,202.7809965,199.2877493,196.6803279,196.969697,203.2615303,209.8699296,216.6666667,219.7802198,223.1121281,223.5,222.3489168,224.0556978,225.0450098,221.2890625,216.7759795,217.8376906,223.940678,232.5134168,237.394958,243.0208333,246.2121212,247.6635514,247.1783296,248.8996881,250.5694761,249.9798387,246.3908451,243.6065796,250.1824087,262.1722846,268.4647612,274.6428571,278.6953076,279.2563249,276.1296212,278.2733813,277.7777778,275.3365046,273.4285358,272.6893939,275.6705663,283.7795276,292.9292929,296.2061173,295.1559934,292.5964635,289.1304348,290.1785714
"Minneapolis-St Paul, MN",16,148.3679525,148.1641673,146.0851148,146.0963675,146.5542522,145.5510802,146.1620803,144.518595,141.9103512,139.380531,136.4608076,131.4125088,127.5650842,127.1386171,127.8488049,127.9761905,129.3014228,130.3718921,129.9,129.7100639,129.3344778,127.8132992,125,122.6812638,121.77754,124.1185897,126.6747133,127.8006742,129.9149338,132.1940463,131.8918919,132.2964924,132.4905303,133.1831558,133.1018519,132.7933722,132.1138211,134.5501768,139.3615177,142.7728175,147.3547268,150.9375,151.4393939,150.6010784,151.9274376,150.862069,148.381295,147.8067766,146.6821582,149.8931513,152.1196755,154.9782246,159.2671269,161.6307375,162.5693894,161.884715,161.4722753,161.1000325,159.7805344,158.7504733,158.5068218,160.9848485,163.9485961,165.9364022,168.6023491,169.4793902,169.0674173,169.1282051,168.331954,167.2348485,166.5889324,164.9339934,165.2694531,167.7862605,171.2346202,173.2666667,175.6505576,176.8987342,177.1255061,176.7200754,176.6666667,176.0084582,174.8511905,173.7107623,174.2928453,177.2066643,181.0854899,184.0277778,186.0253446,187.5,187.6190476,186.6251009,187.0171037,186.042307,184.8279689,184.0753425,183.8954941,186.1752912,190.6812951,194.133991,196.6700303,198.1938326,199.390545,198.2867332,198.9060169,199.0492622,198.1454422,196.2723551,195.9057097,197.9213399,199.2917499,203.6199095,205.2545156,205.9925094,206.7322987,206.480305,205.481523
"San Diego, CA",17,246.6179159,249.4566821,250.8826586,251.200407,250.7853403,247.7426637,246.5160258,246.090535,240.7996146,236.4192808,234.5102848,230.4572271,227.7224972,226.1185006,223.9583333,224.9209139,226.3257576,225.1782124,223.75,217.8045358,213.6073795,211.3676732,210.282343,209.1397849,208.1128748,207.5502562,208.7852495,209.919638,214.2857143,216.6583604,219.5068664,220.8258528,218.7572394,221.2101496,221.6956126,224.2813592,228.7876719,237.0948379,245.5357143,253.8665833,262.3604466,272.7268182,277.187842,278.1602003,280.0829876,277.2643253,274.0740741,274.3271222,277.7777778,282.243685,286.9376671,290.5264978,294.9435309,296.6666667,296.2336082,296.5779713,295.1821476,292.8841978,292.8333157,290.1086566,290.7034471,294.6650124,299.8001332,302.9950743,308.7628866,303.5208418,315.3310984,316.3348066,317.6265271,316.1317893,316.3375584,318.0077952,319.4321207,322.0581044,325.2130537,326.5139116,328.1548757,329.4829483,331.9291606,331.1428108,331.5161669,331.8425501,329.9278846,330.8633094,333.9794531,334.8276828,338.9955687,342.5312389,346.1333333,346.3206368,347.2222222,347.6865985,348.0747111,348.6020226,348.6666667,349.3870403,353.1247644,356.7351598,359.8680264,362.2782446,374.8218527,376.6993958,375.6637168,377.2965879,376.8844221,372.233743,371.7105263,371.9421691,373.1312098,375.0718174,377.8463914,381.0852532,381.9935353,383.6627907,382.3219923,381.850035,382.8091721
"St. Louis, MO",18,112.7201599,113.5181976,114.3032179,114.6788991,114.0029278,113.1303475,112.0172181,111.5327381,110.2941176,109.375,108.5835471,106.207483,104.1666667,104.1666667,105.5,106.4814815,107.5085324,107.2961373,106.25,105.4257724,104.2920354,103.6209553,102.6164834,100.625,101.5243902,101.0894942,102.1333333,103.4116331,103.8732394,103.7512952,103.7851038,103.0080661,102.5660569,101.7584783,101.6958392,99.92857143,99.63768116,101.5294043,103.8287233,105.1578947,106.6056911,106.7551963,106.6573558,106.1273052,106.1688312,105.5897137,103.9779682,102.8179741,102.7767359,104.0922619,106.2853936,108.4741375,109.7802198,109.8805217,109.551262,108.7421384,108.3309886,107.9580506,106.8457836,105.9027778,105.7827927,107.2240023,109.5501139,111.0185185,112.8661088,113.1639723,112.5501768,111.5681236,110.880829,110.546875,110.1135582,108.8709677,109.4827586,110.6361149,113.688946,118.3225806,119.5175439,118.5210042,118.1381135,117.5,117.3938187,117.0096708,116.3778457,114.0873016,113.3918789,115.3391764,118.9083821,122.1808071,124.1331484,124.9166667,124.6582969,123.6363865,123.1627292,122.9750779,121.5738285,120.9226619,121.6619471,123.2032854,125,127.8082192,128.9516129,129.9927746,130.0474569,129.7935103,129.8701299,129.2385057,128.1357775,127.129851,126.5151515,127.9544937,131.4825263,134.3189964,135.4034615,135.5308787,134.8599338,134.3312102,133.8727679
"Tampa, FL",19,107.3253833,104.8472076,103.7370242,103.2448378,101.7722068,99.68555333,97.93432203,96.39220525,95.26285384,93.41044907,92.63528977,90.39279244,88.84764452,88.17427386,88.47332829,86.8917577,87.31853052,86.94942904,86.25408851,86.06127222,85.82822086,85.39335344,84.63201816,83.72420572,83.47751253,83.89052013,84.79212254,84.09090909,84.82610465,85.84541063,86.05971897,85.90580956,86.04323459,87.01769593,88.24446619,88.93617021,90.1323043,91.62869679,93.01678994,94.03780768,95.46709618,96.32568807,97.48172218,97.92626728,98.07743736,98.13378775,98.11081185,98.02306425,98.96039604,100.4924138,101.4261015,102.7627702,101.8360727,100.0821516,103.8734066,104.1666667,104.0972222,103.9819005,104.8635024,104.6698873,106.2663833,107.2206548,107.1615264,107.2494511,108.2129351,108.9031339,109.5551895,111.7942985,112.3146067,113.3868803,114.7763516,115.1662322,115.6377311,117.4342105,119.217426,121.0500312,120.8256266,121.3592233,122.1052632,122.4137931,123.4554974,124.1604143,125.2158895,124.8913043,127.4596317,129.1343159,130.189805,131.3868613,133.0275229,132.7530245,133.1825038,133.0853891,134.6257404,135.0033784,136.0052562,135.8974359,136.5304056,137.3239437,138.2836906,139.7763578,141.2922766,142.0501245,141.9227177,141.3721414,141.4893617,141.0261434,141.8670312,142.1768707,142.9461264,144.102228,143.8728324,145.3658505,145.0415335,146.1975233,145.994832,145.5882353,145.6512141
"Baltimore, MD",20,175.772888,175.8333333,176.6835017,177.0237064,175.8796296,174.8322875,173.3648542,171.3333333,169.5599537,167.8111553,166.5833333,163.3986928,161.3470629,160.7293933,162.2816872,163.4675294,165.0552486,164.5422608,163.85022,162.8739316,161.2240032,159.7363083,157.1071429,155.2970166,153.967061,155.2519437,157.4307604,158.3333333,159.4859965,160.1529113,160.1541293,159.5757416,158.9285714,158.6294416,156.9952305,155.0862069,153.4897191,154.5711254,158.5874692,162.2700216,165.6884411,166.8145694,166.43131,165.5978876,167.4603175,165.9247329,164.087166,162.8768293,161.2530754,163.4459772,166.6666667,169.362352,171.377749,171.7175573,170.1870151,168.8720107,168.1457032,166.5909091,164.8351648,162.8030303,161.5237663,162.7611964,164.9891775,167.6245211,169.3757904,169.285474,167.1608599,167.6413047,168.0327869,165.9074912,164.8425787,163.28125,163.984375,164.1651032,167.9888833,172.9860351,174.4162791,174.0995602,173.6798291,172.3818646,172.4537037,171.624714,171.2121212,169.0251572,168.4362934,170.0367647,174.3119266,177.9126395,179.9753452,180.5520623,179.696288,179.3529477,179.2252664,178.3678626,177.5147929,175.3588517,174.553968,176.6917293,180.1764187,184.2948718,185.8615768,186.6283839,186.3143631,185.0694444,184.9112426,184.2672218,182.9465255,181.1125877,181.0884944,182.067291,185.7943255,189.1551335,189.8976575,189.7533207,188.3561644,187.5,187.0569233
"Denver, CO",21,158.3783784,158.6157174,158.6466165,158.8502269,158.9561091,158.3456511,157.3463268,157.3410671,154.3522267,152.8384279,151.3922814,146.6960352,144.7189097,145.105154,146.0674157,146.8937876,149.2071563,148.6486486,148.8420182,148.8264119,148.7058081,147.1537661,144.8827135,143.5817283,143.6781609,144.4821543,147.662018,148.8095238,151.6774951,153.5380507,153.7787604,154.7619048,155.0462117,154.7047988,153.5087719,154.0492958,153.3500838,155.9812353,159.4827586,161.7179215,165.625,167.6570458,170.5685619,170.087298,171.4985994,169.7889861,168.5393258,169.4805195,169.2349696,172.9313363,175.1587147,178.5171606,180.9083911,184.3018213,184.5637584,185.4140915,184.927194,186.63789,186.0976371,187.5715198,191.5146158,193.697236,197.4063064,199.3602856,201.3919414,204.8107534,206.6285196,208.1877993,208.7261504,209.1946734,209.5375723,209.8823015,209.6075552,216.7763158,219.5121951,221.4594909,226.6782365,227.5907883,227.1383115,227.4380601,227.3496467,229.5918367,228.7303665,226.7247528,228.8402051,234.7568871,239.9333333,240.6267566,241.9906367,242.3469388,242.7192982,243.2150585,244.5462199,244.7740113,244.586301,244.2940033,244.2940033,246.9716103,251.3015948,255.7397967,257.8906851,258.4873502,258.8672494,259.1706539,259.8770852,260.3036876,259.1047882,257.6086957,259.4594595,262.4811178,264.1986043,268.5389569,268.5388943,269.5889549,269.4514904,267.8571429,268.1888607
"Pittsburgh, PA",22,86.0259434,88.61528241,91.43518519,94.89614243,97.10516673,98.19639279,97.28373696,96.43097476,95.82392777,96.15384615,96.04700855,94.75446429,94.32235529,95.82392777,96.02213542,96.92528736,97.50565614,98.12607596,97.14045369,95.9028806,96.60033167,95.31131808,95.11469198,94.56989247,93.75,94.74937343,96.10179641,97.65625,98.85042283,99.61667558,97.332644,97.08580595,96.0960961,94.95614035,95.55338437,95.17857143,95.53921569,98.98148148,99.58471761,101.3811793,102.6392962,102.7124625,101.8025078,100.8540373,101.4109347,98.63479638,97.57604475,97.86214302,98.47826087,98.25355757,100.2005348,103.0470822,104.6365016,105.4383117,104.5762526,103.5529238,102.8679041,104.5384615,103.1036791,102.448287,103.0681818,103.5460993,104.6977858,107.0899883,109.1188525,110.1860921,109.6898673,108,106.9335938,105.7921601,105.5230881,104.3013441,104.2923434,103.3404962,107.1459371,110.4520276,111.7592074,112.5520148,111.7533719,110.784578,111.1270921,110.1026265,109.1114458,107.341325,106.6468254,109.077381,111.1111111,113.5416667,115.9796907,116.5818221,116.3445378,116.1267606,115.7153031,115.6207367,114.1422647,112.0401132,113.3175689,114.8706897,117.0316664,120.1442308,122.388795,123.9503817,122.2307105,121.5820313,120.1890034,119.7757308,118.2579629,117.5993421,117.8176884,118.4439179,122.4057451,125,127.6842105,127.9761905,127.4972041,127.1065183,126.4345934
"Portland, OR",23,155.7206973,155.4100228,154.8314684,154.5031056,153.7202317,152.4215247,151.3809088,149.5901639,147.9083665,145.7654723,144.2307692,141.4150943,139.0588235,137.1339735,136.3855604,133.6552749,134.3187661,134.1269841,134.4733242,134.4134678,134.375,133.6155705,130.9426981,128.1055901,128.7637474,127.6057402,128.7293567,130.625,131.6030601,133.0083565,134.2736988,136.1880144,135.7118611,136.1089494,135.8695652,135.5303849,135.6501774,137.862069,141.2090009,144.9766137,147.6337091,150.7902299,152.3227428,152.7853679,153.0162716,152.8442401,151.3380282,150.9149131,151.7924926,153.6587768,156.1631944,158.5348308,157.4731903,161.4192496,163.1599155,163.7942333,164.2335766,163.091354,162.0426149,161.4352351,162.8338762,164.7771673,167.2943991,169.8407963,171.627907,173.6842105,174.4421907,175.5355943,177.1816718,177.8846154,178.7965936,178.6893076,178.4009441,181.2311178,184.8550705,188.5195036,191.2518063,193.9203354,195.7408325,195.9798995,197.5319537,197.9129464,198.6821967,199.568637,200.2403846,202.4544101,205.4171856,208.303437,211.3086195,214.0376745,215.625,215.4218328,215.768239,216.3455529,215.2802548,215.6994048,216.5097604,218.3154549,222.1499749,225.4746835,228.7348195,230.9782609,230.083682,228.0644269,228.3200236,228.1329187,226.996008,226.8564356,227.2462077,228.7117904,230.6109726,233.1149518,233.8399128,233.3679834,232.4314024,231.6414687,231.9284857
"Charlotte, NC",24,97.52133279,97.90938228,97.75763359,97.64150943,96.65658618,96.07212458,95.39322145,93.94313968,93.6123348,92.48878894,91.95217249,90.41231992,89.71399547,89.35630443,89.34170636,89.12519605,89.38986667,89.28571429,89.20383493,88.88861111,88.12598139,87.86093217,87.17105263,86.54853,86.29048786,86.71719799,87.65748612,87.97770701,87.85169988,87.86848073,87.02531646,87.55283668,87.05128205,86.91467934,86.45833333,86.71698113,86.73511553,89.49511401,91.04704097,92.78808804,93.60465116,93.76401974,93.06260575,92.87481367,93.09009499,93.39314845,92.7424158,92.23726827,90.80432303,90.66183137,92.94862605,94.61484348,95.67901235,95.61719407,94.97931582,95.84163613,96.18994905,96.1305925,95.66990901,95.04076087,95.45454545,97.1875,98.66535529,100.0715308,101.5328947,101.733926,101.7609819,101.6830295,100.0689004,101.8775145,102.0710059,100.7258065,103.9000499,106.4649814,108.3591331,109.6508868,111.116737,112.4349891,112.2011534,111.9531519,111.7980422,112.6653097,111.4346072,112.4555016,111.4393126,112.6932465,113.8302432,117.3006447,118.403683,118.6933196,118.7749004,118.4130787,119.5814649,120.7905093,120.7749382,121.0856401,121.8961625,123.9196011,125.9446131,126.5247411,126.9003319,126.8265309,126.9464384,126.6111111,127.1927245,127.2401434,127.8962331,128,129.1088484,130.1804813,131.3831716,132.9787234,133.1168831,133.7682272,133.9285714,134.0629813,134.1975106
"Sacramento, CA",25,142.021721,142.1268657,140.1837524,139.7345824,142.0427553,143.3403848,141.4601214,139.5091434,138.3984868,135.4239105,131.9444444,127.6276276,124.9166667,117.7806341,118.1890491,116.9628433,118.7311912,117.7492185,118.4980237,119.4267516,119.5842192,118.3277902,117.4025954,116.1693269,113.4739836,113.3297356,116.0898929,117.2794118,118.5983827,121.2189493,126.0504202,130.3714494,132.685885,136.3979347,137.9280325,136.1684558,145.4898157,151.5124459,157.4307305,163.7764933,171.8648671,174.1089541,175.9014952,175.8363308,176.9514014,176.5529925,172.9873586,173.8228361,175.6088903,178.059194,181.8399617,183.5818225,187.2619844,187.8209142,188.0753138,187.2086466,185.6066795,184.7979895,183.0882353,165.3646539,183.4109284,186.0591284,188.3066728,190.4176904,192.4786958,194.1668624,195.0474898,196.3833784,196.6154298,196.5944272,196.6783217,196.3350785,199.0301174,201.399689,205.9755545,208.6280057,210.7391932,212.3642513,212.1394231,211.6781022,211.9283357,211.9013276,212.3731667,212.1365482,213.8794498,215.7971035,219.4125591,223.8295611,225.169035,226.921082,228.4848095,229.6107332,230.3361607,229.0076336,227.7994792,227.8001545,228.5921252,230.5352798,233.5164835,237.2505543,239.296306,240.3044872,240.575946,240.1550336,240.0914634,239.2409241,237.9519184,236.828479,237.2373322,238.5416667,240.3202266,244.8740534,246.73491,247.4452555,246.8916519,246.7000054,247.1604646
"San Antonio, TX",26,86.92086645,87.85193859,88.02562852,88.41282439,88.86470802,88.79271071,88.41985168,88.16312249,87.41258741,87.35833807,86.92336764,86.27861752,86.05072464,86.18896163,86.24535316,86.46711013,86.8908198,86.72100616,86.53846154,85.85551331,84.93855607,85.14530104,84.91704251,85.43478261,85.52631579,85.78244275,85.92910849,87.0846731,87.75310671,88.52989791,87.57125323,87.40756239,87.72288804,88.01924964,88.0952381,88.46798563,89.26233604,90.8850818,92.46485931,93.63778298,94.46616203,95.77274706,96.16323678,96.41135512,97,98.24620645,97.9757085,99.07768726,99.72144847,101.2912786,101.8080364,103.0159514,104.4391907,103.8570088,103.9187911,105.9561129,105.3381822,105.0832956,105.5588317,107.1011069,107.6839827,108.0405196,106.1386634,108.2065834,108.3919582,109.2714855,110.0055006,109.7014925,110.8424023,110.1579846,110.4906231,111.1879754,112.9598469,114.468478,115.0596421,115.6702025,116.3833076,116.4985542,117.0336354,117.6649881,117.0568783,118.2405165,118.1146026,117.6826446,117.8515274,118.6774988,119.737607,121.1640212,121.836926,123.2833958,123.6462793,123.0556607,123.2039427,122.225011,121.9358705,122.4682054,122.5749559,122.4324324,122.8270413,124.1837892,125.0124087,125.7457374,126.0539629,125.6607315,126.7197683,126.8223228,127.2274124,127.7399334,128.1120332,128.8505782,129.1262014,130.0650344,129.9262381,130.3561644,130.2302856,129.8604167,130.1583489
"Orlando, FL",27,98.6188375,97.65472313,95.96456693,94.68182186,93.45716511,90.7061122,89.43229798,88.88236928,87.53639426,86.06557377,85.80175897,83.22916667,81.91805965,80.8499744,81.90967455,81.1481219,82.26266114,82.91849683,82.40146654,81.98849893,82.38524912,81.88460569,80.93070309,79.87690412,79.39618644,78.82281553,79.9281437,81.00604005,82.76632809,84.35664709,85.05878285,85.28880866,86.62756692,86.87741935,87.65652952,89.08874344,90.56839187,91.61106442,93.75597972,95.98915009,98.77245509,100.8090209,101.4584654,101.6643551,102.7831531,103.4530387,102.971611,102.871779,102.7801179,103.6796355,104.3643264,104.6871578,104.0690608,103.2746492,107.5309306,107.7910959,107.9160427,107.9538165,108.5539715,108.1843838,108.9108911,109.3549604,109.2864031,110,110.8695652,112.4358553,113.4361233,116.4105534,116.2790698,117.0046802,117.5043237,117.8166682,119.1258872,120.1870164,122.122321,123.3116883,122.8865155,123.6263736,124.567474,124.1766467,125.3172427,125.284738,125.4032802,125.5619782,128.3269962,129.3983244,130.9805579,132.5539131,134.1093442,134.5486111,135.6155962,135.8761329,136.2475,136.210154,136.4491115,136.7962265,137.654321,139.0157281,140.7929056,142.1986597,143.6917249,144.7207501,145.2202154,145.0585148,145.5479452,145.3622594,145.4521531,145.7918007,146.0587376,146.6951343,147.164054,148.6072372,148.9011119,149.4444444,150.060024,150.6849315,150.1937984
"Cincinnati, OH",28,98.6279286,98.73262427,97.46109746,96.49624641,95.85713049,95.58682624,94.65977606,94.2071144,94.09313502,93.10292604,92.91294643,90.83806818,89.85277687,88.75348189,89.3436098,89.51724138,91.8238562,91.94305336,91.4748954,90.65746881,90.64569536,89.91201051,89.37956204,87.715311,86.82695564,87.12891431,88.48697005,89.22193878,89.91490045,90.86002066,90.20346398,89.59293715,88.44345761,87.93329054,88.3255814,87.70817359,87.79264214,88.42363788,90.04775684,90.25270758,91.89502002,91.78431585,92.25512528,91.07169971,90.94755986,91.01931004,90.97588385,90.13026052,90.43112513,91.00286386,93.15920398,95.19655515,96.54471545,98.38055884,97.95228591,97.37138916,97.5177305,96.56389421,96.1245155,95.51282051,96.15384615,96.71851647,97.65828628,98.4152016,100,100.2740455,100.2933748,100.0261846,100.5246434,99.48164842,98.98018613,99.00990099,99.750499,100.2687874,101.3202333,104.0509259,105.6667271,106.0122136,106.2572506,105.0970874,104.8480463,104.8288367,104.3453956,103.3481313,103.2851416,104.6037993,107.5344777,109.5524248,110.9947459,111.5241636,112.1822962,111.95,111.8421053,111.6151752,111.5348399,110.8375864,111.5688294,113.2460046,115.006106,117.1884592,118.5112859,119.5730014,119.7319449,119.5652174,120.1380249,120.0837989,119.5039459,120.1923077,120.5882353,121.3683224,123.3686067,124.4130291,125.1666667,125.420931,125.4865035,125.0126072,124.5631954
